"Name","Code","pricegrowth"
"Kambalda East","50717",0.763413610868156
"Kambalda West","50718",0.4339388511143625
"Kangaroo Gully","50719",0.42908926378004253
"Kanowna","50720",0.9716363986954093
"Kanpa","50721",0.1976960706524551
"Karakin","50722",0.7244750750251114
"Karalundi","50723",0.9825917258858681
"Karawara","50724",0.8003230744507164
"Kardinya","50725",0.9899770978372544
"Karijini","50726",0.8233390911482275
"Karlgarin","50727",0.8957253010012209
"Karlkurla","50728",0.38848608266562223
"Karloning","50729",0.5407423463184386
"Karloo","50730",0.012511454289779067
"Karnup","50731",0.16677962942048907
"Karragullen","50732",0.9472532069776207
"Karrakatta","50733",0.009092760505154729
"Karrakup","50734",0.621893716044724
"Karramindie","50735",0.5087507625576109
"Karranadgin","50736",0.9214117692317814
"Karratha","50737",0.4777462261263281
"Karratha Industrial Estate","50738",0.45570011739619076
"Karridale","50739",0.06851035170257092
"Karrinyup","50740",0.41898681758902967
"Karroun Hill","50741",0.6292723973747343
"Katanning","50742",0.18987936084158719
"Katrine","50743",0.44437798159196973
"Kauring","50744",0.8756575649604201
"Kealy","50745",0.02949349000118673
"Kebaringup","50746",0.9211596103850752
"Kellerberrin","50747",0.29259753529913723
"Kelmscott","50748",0.44211623002775013
"Kendenup","50749",0.5032161192502826
"Kenmare (WA)","50750",0.3202702400740236
"Kennedy Range","50751",0.5592735696118325
"Kensington (WA)","50752",0.10613023792393506
"Kentdale","50753",0.10169246979057789
"Kenwick","50754",0.20480018039233983
"Keralup","50755",0.7971546703483909
"Kewdale","50756",0.8596764316316694
"Keysbrook","50757",0.15970201045274734
"Kiara","50758",0.5643992859404534
"Kimbolton (WA)","50759",0.7851255054119974
"King Leopold Ranges","50760",0.4681223966181278
"King River","50761",0.7008030184078962
"Kings Park (WA)","50762",0.2588018060196191
"Kingsford (WA)","50763",0.27729261573404074
"Kingsley","50764",0.43298859242349863
"Kingston (WA)","50765",0.4206362913828343
"Kinross","50766",0.6590871477965266
"Kirk Rock","50767",0.7519925062078983
"Kirup","50768",0.03593254880979657
"Kojaneerup South","50769",0.5187894348055124
"Kojarena","50770",0.48696462204679847
"Kojonup","50771",0.4650450909975916
"Kokeby","50772",0.7569929633755237
"Kondinin","50773",0.07219344819895923
"Kondut","50774",0.09394152485765517
"Konnongorring","50775",0.7323440958280116
"Koojan","50776",0.0772966027725488
"Kookynie","50777",0.8327978875022382
"Koolanooka","50778",0.6970218101050705
"Koolyanobbing","50779",0.8917148790787905
"Koomberkine","50780",0.7312049234751612
"Koondoola","50781",0.38120950548909605
"Koongamia","50782",0.42463020980358124
"Koorda","50783",0.6013560541905463
"Korbel","50784",0.9074453064240515
"Kordabup","50785",0.9584584068506956
"Korrelocking","50786",0.7106253786478192
"Kronkup","50787",0.7443482792004943
"Kudardup","50788",0.18966252682730556
"Kuender","50789",0.9333663263823837
"Kukerin","50790",0.43335996102541685
"Kulikup","50791",0.9403775529935956
"Kulin","50792",0.053825871320441365
"Kulin West","50793",0.5052961558103561
"Kulja","50794",0.47735561872832477
"Kumarina","50795",0.24994047032669187
"Kundat Djaru","50796",0.45071075460873544
"Kunjin","50797",0.08741737762466073
"Kununoppin","50798",0.07248437567614019
"Kununurra","50799",0.8313904332462698
"Kupartiya","50800",0.06322590075433254
"Kurnalpi","50801",0.51310970983468
"Kurrenkutten","50802",0.14361796574667096
"Kweda","50803",0.009087960235774517
"Kwelkan","50804",0.6739626347552985
"Kwinana Beach","50805",0.8775248373858631
"Kwinana Town Centre","50806",0.163773751584813
"Kwolyin","50807",0.05696549848653376
"Lagrange","50808",0.6606809822842479
"Lake Argyle","50809",0.47387551376596093
"Lake Austin","50810",0.9013679560739547
"Lake Biddy","50811",0.994049375411123
"Lake Brown","50812",0.37929584295488894
"Lake Camm","50813",0.6996773525606841
"Lake Carnegie","50814",0.009492277866229415
"Lake Clifton","50815",0.6004499236587435
"Lake Coogee","50816",0.6734990929253399
"Lake Darlot","50817",0.23649558145552874
"Lake Deborah","50818",0.5998673487920314
"Lake Grace","50819",0.6837435050401837
"Lake Hinds","50820",0.008972765179350972
"Lake Jasper","50821",0.848914056783542
"Lake King","50822",0.9217019451316446
"Lake Margarette","50823",0.4120651655830443
"Lake Muir","50824",0.24138259142637253
"Lake Ninan","50825",0.01535361958667636
"Lake Toolbrunup","50826",0.2538671321235597
"Lake Wells","50827",0.2233064090833068
"Lakelands (WA)","50828",0.6160495996009558
"Lamington (WA)","50829",0.16964613809250295
"Lancelin","50830",0.43084548762999475
"Landsdale","50831",0.46885470673441887
"Lange","50832",0.03885698225349188
"Langford","50833",0.6862688609398901
"Latham (WA)","50834",0.5241745361126959
"Lathlain","50835",0.04798621917143464
"Laverton (WA)","50836",0.9428455193992704
"Learmonth (WA)","50837",0.1701948728878051
"Leda","50838",0.5091207004152238
"Ledge Point","50839",0.10139787895604968
"Leederville","50840",0.9207362006418407
"Leeman","50841",0.8311092366930097
"Leeming","50842",0.5013421650510281
"Leeuwin","50843",0.9179688044823706
"Leinster","50844",0.027673570439219475
"Lennard Brook","50845",0.45654887589626014
"Leonora","50846",0.8216422090772539
"Leschenault","50847",0.351703581167385
"Lesley","50848",0.6042478056624532
"Lesmurdie","50849",0.5123631216119975
"Lexia","50850",0.14317206153646111
"Lime Lake","50851",0.10589014692232013
"Linfarne","50852",0.9794097044505179
"Little Grove","50853",0.29761687316931784
"Little Italy","50854",0.9896310311742127
"Little Sandy Desert","50855",0.31736646941863
"Lockier","50856",0.3571751907002181
"Lockridge","50857",0.03878701385110617
"Lockyer (WA)","50858",0.9928011882584542
"Lol Gray","50859",0.3977485268842429
"Londonderry (WA)","50860",0.7367869988083839
"Lort River","50861",0.5448319886345416
"Lowden","50862",0.07064694166183472
"Lower Chittering","50863",0.4360656482167542
"Lower Hotham","50864",0.5568366243969649
"Lower King","50865",0.9234077606815845
"Lowlands","50866",0.9695508766453713
"Ludlow","50867",0.8841955389361829
"Lumeah (WA)","50868",0.7838948329444975
"Lyalls Mill","50869",0.5315107826609164
"Lyndon","50870",0.6794801799114794
"Lynwood (WA)","50871",0.04444379475899041
"Macleod (WA)","50872",0.06603509397245944
"Maddington","50873",0.34126638737507164
"Madeley","50874",0.7701807706616819
"Madora Bay","50875",0.03206807328388095
"Madura","50876",0.3403171640820801
"Magenta (WA)","50877",0.5824852425139397
"Magitup","50878",0.5991650251671672
"Mahogany Creek","50879",0.4839537893421948
"Mahomets Flats","50880",0.4351076583843678
"Maida Vale","50881",0.03381680860184133
"Maitland (WA)","50882",0.5193430606741458
"Malabaine","50883",0.5957853859290481
"Malaga","50884",0.6079536795150489
"Malebelling","50885",0.6075325971469283
"Mallee Hill","50886",0.47513558459468186
"Malmalling","50887",0.9665283225476742
"Malyalling","50888",0.042607138166204095
"Mandogalup","50889",0.14851771760731936
"Mandurah","50890",0.8835108275525272
"Manjimup","50891",0.665825838688761
"Manmanning","50892",0.2492601005360484
"Manning","50893",0.6789950900711119
"Mantamaru","50894",0.9148395750671625
"Manypeaks","50895",0.6496255174279213
"Marangaroo","50896",0.48038658360019326
"Maranup","50897",0.8225876179058105
"Marbelup","50898",0.6360807451419532
"Marble Bar","50899",0.45190225215628743
"Marchagee","50900",0.06395022594369948
"Mardella","50901",0.9404780883342028
"Mardie","50902",0.6686518613714725
"Margaret River (WA)","50903",0.8642587459180504
"Mariginiup","50904",0.8102290325332433
"Marmion","50905",0.2460069057997316
"Marne","50906",0.6302206376567483
"Marracoonda","50907",0.5375596201047301
"Marradong","50908",0.9407643848098814
"Marrah","50909",0.18880446697585285
"Marrinup","50910",0.12643362628296018
"Martin","50911",0.9756850867997855
"Marvel Loch","50912",0.61085947859101
"Marybrook","50913",0.02187269809655845
"Massey Bay","50914",0.6031173798255622
"Maya","50915",0.731044924352318
"Mayanup","50916",0.9987318986095488
"Maylands (WA)","50917",0.11716275895014405
"McAlinden","50918",0.2675750807393342
"McBeath","50919",0.6979367760941386
"McKail","50920",0.10037848143838346
"Meadow","50921",0.5344463009387255
"Meadow Springs","50922",0.30524056777358055
"Meckering","50923",0.8370527506340295
"Meda","50924",0.20776044391095638
"Medina","50925",0.8409013845957816
"Meekatharra","50926",0.7653804102446884
"Meeking","50927",0.6684933474753052
"Meelon","50928",0.0400996427051723
"Meenaar","50929",0.2274432573467493
"Meerup","50930",0.292422185651958
"Melaleuca","50931",0.15538802230730653
"Melville (WA)","50932",0.8092375928536057
"Menora","50933",0.5727643615100533
"Menzies (WA)","50934",0.5421174864750355
"Merilup","50935",0.0052475715056061745
"Merivale","50936",0.08528160955756903
"Merkanooka","50937",0.11145998816937208
"Merredin","50938",0.4530584686435759
"Merriwa (WA)","50939",0.05108384904451668
"Meru","50940",0.5106353599112481
"Metricup","50941",0.4357882442418486
"Mettler","50942",0.9011053717695177
"Miamoon","50943",0.7348795533180237
"Middle Swan","50944",0.40171473985537887
"Middlesex (WA)","50945",0.8798280528280884
"Middleton Beach","50946",0.4758876918349415
"Midland","50947",0.5107236115727574
"Midvale","50948",0.07264558598399162
"Miling","50949",0.6319974807556719
"Millars Well","50950",0.2502936418168247
"Millbridge","50951",0.2100860036443919
"Millbrook (WA)","50952",0.5728703043423593
"Millendon","50953",0.6947374900337309
"Mills Lake","50954",0.474367885151878
"Millstream (WA)","50955",0.9756107609719038
"Milo","50956",0.08440480893477798
"Milpara","50957",0.3436065607238561
"Mimegarra","50958",0.1871566972695291
"Mindarabin","50959",0.4435602519661188
"Mindarie (WA)","50960",0.10450872872024775
"Mindarra","50961",0.7160318945534527
"Minding","50962",0.9871974093839526
"Mingenew","50963",0.7584593812935054
"Minigin","50964",0.1161144447978586
"Minilya","50965",0.7307562646456063
"Minnenooka","50966",0.7046851029153913
"Minnivale","50967",0.6504752514883876
"Minyirr","50968",0.37806445523165166
"Mira Mar","50969",0.9454270508140326
"Mirrabooka (WA)","50970",0.1713289157487452
"Mitchell Plateau","50971",0.4144832519814372
"Mobrup","50972",0.83191380626522
"Mocardy","50973",0.3124485150910914
"Mogumber","50974",0.07310104300267994
"Mokine","50975",0.5841791871935129
"Mokup","50976",0.8985656248405576
"Mollerin","50977",0.3074204456061125
"Molloy Island","50978",0.17271600244566798
"Monjebup","50979",0.9343559946864843
"Monjingup","50980",0.2107368097640574
"Moodiarrup","50981",0.21764225838705897
"Moojebing","50982",0.3798114084638655
"Mooliabeenee","50983",0.4746782423462719
"Moondah","50984",0.5134159924928099
"Moondyne","50985",0.9866663659922779
"Moonies Hill","50986",0.41951303859241307
"Moonyoonooka","50987",0.5597431992646307
"Moora (WA)","50988",0.7468147312756628
"Moore River National Park","50989",0.7738784227985889
"Mooriary","50990",0.24281084816902876
"Moorine Rock","50991",0.8332691993564367
"Morangup","50992",0.14045681292191148
"Morawa","50993",0.16772888600826263
"Morbinning","50994",0.915948246140033
"Mordalup","50995",0.46983113419264555
"Moresby (WA)","50996",0.06020013499073684
"Morgantown","50997",0.537246186984703
"Morley","50998",0.2720536154229194
"Mornington (WA)","50999",0.35456509981304407
"Mosman Park (WA)","51000",0.8227567747235298
"Moulyinning","51001",0.25066291098482907
"Mount Adams","51002",0.1345232657622546
"Mount Anketell","51003",0.9468460017815232
"Mount Barker (WA)","51004",0.18819923466071486
"Mount Budd","51005",0.8260135557502508
"Mount Burges","51006",0.32254996383562684
"Mount Caroline","51007",0.8131969750393182
"Mount Claremont","51008",0.9908616268076003
"Mount Clarence","51009",0.3618850780185312
"Mount Elphinstone","51010",0.2731892124284059
"Mount Erin","51011",0.8368595722131431
"Mount Hampton","51012",0.056968240765854716
"Mount Hardey","51013",0.7619742371607572
"Mount Hardman","51014",0.33786600828170776
"Mount Hawthorn","51015",0.5527598799671978
"Mount Helena","51016",0.05198496882803738
"Mount Hill","51017",0.7123241575900465
"Mount Holland","51018",0.017069772584363818
"Mount Horner","51019",0.38512712018564343
"Mount Jackson","51020",0.5981254281941801
"Mount Lawley","51021",0.2748983879573643
"Mount Lindesay (WA)","51022",0.3505105534568429
"Mount Madden","51023",0.2352321045473218
"Mount Magnet","51024",0.5325121039059013
"Mount Melville","51025",0.9665626804344356
"Mount Nasura","51026",0.4587670515757054
"Mount Ney","51027",0.2934624950867146
"Mount Observation (WA)","51028",0.5961760426871479
"Mount Palmer","51029",0.553709102794528
"Mount Pleasant (WA)","51030",0.2846445452887565
"Mount Richon","51031",0.48768936935812235
"Mount Romance","51032",0.3247060473076999
"Mount Sheila","51033",0.555374861927703
"Mount Sheridan (WA)","51034",0.1829633384477347
"Mount Stirling","51035",0.5277536758221686
"Mount Tarcoola","51036",0.5378391589038074
"Mount Walker (WA)","51037",0.5000565564259887
"Mount Wells","51038",0.7103936513885856
"Mouroubra","51039",0.8676051155198365
"Muchea","51040",0.5659680869430304
"Muckenburra","51041",0.29691717703826725
"Mueller Ranges","51042",0.6768173573073
"Muja","51043",0.06396762584336102
"Mukinbudin","51044",0.3794925012625754
"Mulataga","51045",0.8758737458847463
"Mulga Downs","51046",0.34783981111831963
"Mullaloo","51047",0.22185760480351746
"Mullalyup","51048",0.5460122339427471
"Mullewa","51049",0.10650671343319118
"Mullingar","51050",0.06888668611645699
"Muluckine","51051",0.4528645593672991
"Mumballup","51052",0.8880724720656872
"Mumberkine","51053",0.02057804400101304
"Mundabullangana","51054",0.8982598951552063
"Mundaring","51055",0.7732563558965921
"Mundijong","51056",0.04322191560640931
"Mundrabilla","51057",0.07919443678110838
"Mungalup","51058",0.4217462872620672
"Munglinup","51059",0.7487408681772649
"Munster","51060",0.2643696765881032
"Muntadgin","51061",0.8235578304156661
"Muradup","51062",0.5321422691922635
"Murchison (WA)","51063",0.7750329303089529
"Murdoch","51064",0.4065606377553195
"Murdong","51065",0.8815729406196624
"Muresk","51066",0.1835083558689803
"Myalup","51067",0.7017351144459099
"Myara","51068",0.7054297835566103
"Myaree","51069",0.3117213607765734
"Myrup","51070",0.36158718541264534
"Nabawa","51071",0.9400638560764492
"Nairibin","51072",0.4047463107854128
"Nalkain","51073",0.846289100823924
"Nalyerlup","51074",0.9677129075862467
"Namban","51075",0.29024491854943335
"Nambeelup","51076",0.875380837591365
"Nambung","51077",0.5980022244621068
"Nanarup","51078",0.4676165010314435
"Nanga","51079",0.34779426525346935
"Nanga Brook","51080",0.24939430691301823
"Nangeenan","51081",0.5377829875797033
"Nangetty","51082",0.5911135852802545
"Nannup","51083",0.9146494141314179
"Nanson","51084",0.8638299177400768
"Nanutarra","51085",0.14561649481765926
"Napier","51086",0.14605903415940702
"Naraling","51087",0.9066485951188952
"Narembeen","51088",0.7585705874953419
"Narngulu","51089",0.08788901893422008
"Narra Tarra","51090",0.5432095497380942
"Narraloggan","51091",0.9729756519664079
"Narrikup","51092",0.9296611458994448
"Narrogin","51093",0.7291980574373156
"Narrogin Valley","51094",0.08075645938515663
"Naturaliste","51095",0.5835392540320754
"Naval Base","51096",0.5225815165322274
"Neale","51097",0.06451970641501248
"Nedlands","51098",0.4939258391968906
"Needilup","51099",0.5424331044778228
"Neendaling","51100",0.8322626778390259
"Neerabup","51101",0.8969836344476789
"Neergabby","51102",0.9184929099865258
"Nembudding","51103",0.7011638625990599
"Neridup","51104",0.49540107627399266
"Nerramyne","51105",0.6356590946670622
"Nerren Nerren","51106",0.5873185433447361
"New Norcia","51107",0.17326440708711743
"Newcarlbeon","51108",0.5832903042901307
"Newdegate","51109",0.398944218410179
"Newlands (WA)","51110",0.7990222556982189
"Newman","51111",0.6597304048482329
"Ngaanyatjarra-Giles","51112",0.4624312873929739
"Nickol","51113",0.9803746580146253
"Nilgen","51114",0.7711893739178777
"Nillup","51115",0.3670324932318181
"Ningaloo","51116",0.4443955756723881
"Nippering","51117",0.602291687624529
"Nirimba (WA)","51118",0.04367662128061056
"Noggerup","51119",0.9851120405364782
"Nokaning","51120",0.3089376646094024
"Nolba","51121",0.18495237361639738
"Nollamara","51122",0.5211090543307364
"Nomans Lake","51123",0.15901897940784693
"Noranda","51124",0.2227632412686944
"Nornalup","51125",0.6949229233432561
"Norpa","51126",0.3883014116436243
"Norseman","51127",0.21961260284297168
"North Baandee","51128",0.31572515424340963
"North Bannister","51129",0.5177481016144156
"North Beach (WA)","51130",0.37828540499322116
"North Bodallin","51131",0.25158934760838747
"North Boyanup","51132",0.8995782709680498
"North Burngup","51133",0.5834152325987816
"North Cascade","51134",0.4581953550223261
"North Coogee","51135",0.9150277897715569
"North Dandalup","51136",0.3863352646585554
"North Eradu","51137",0.5993142803199589
"North Fremantle","51138",0.4563932840246707
"North Greenbushes","51139",0.5195966470055282
"North Jindong","51140",0.37812577350996435
"North Kellerberrin","51141",0.7155283924657851
"North Kukerin","51142",0.697426569648087
"North Kununoppin","51143",0.27641007397323847
"North Lake","51144",0.3212112917099148
"North Lake Grace","51145",0.2940921934787184
"North Moulyinning","51146",0.4638794327620417
"North Perth","51147",0.15146028017625213
"North Plantations","51148",0.44406557944603264
"North Stirlings","51149",0.9082117637153715
"North Tammin","51150",0.5732399059925228
"North Trayning","51151",0.49196856492199004
"North Walpole","51152",0.8934766186866909
"North West Cape","51153",0.9989864754024893
"North Wialki","51154",0.6286059955600649
"North Yelbeni","51155",0.4344142065383494
"North Yunderup","51156",0.21194126969203353
"Northam","51157",0.4889884851872921
"Northampton","51158",0.7881720110308379
"Northbridge (WA)","51159",0.1871437116060406
"Northcliffe","51160",0.9953609954100102
"Northern Gully","51161",0.36590547394007444
"Nowergup","51162",0.7246543308719993
"Nugadong","51163",0.22705721203237772
"Nukarni","51164",0.8119164980016649
"Nullagine","51165",0.9217175205703825
"Nullaki","51166",0.19464222132228315
"Nulsen","51167",0.3899366008117795
"Nungarin","51168",0.007192007498815656
"Nunierra","51169",0.32350713526830077
"Nunile","51170",0.5906120690051466
"Nyabing","51171",0.031786648789420724
"O'Connor (WA)","51172",0.2585852690972388
"Oakajee","51173",0.9367526874411851
"Oakford","51174",0.40996205201372504
"Ocean Beach","51175",0.7883500144816935
"Ocean Reef","51176",0.3112888722680509
"Ogilvie","51177",0.15678544202819467
"Old Plains","51178",0.1052583681885153
"Oldbury","51179",0.5211667732801288
"Ongerup","51180",0.2659339550882578
"Onslow","51181",0.7556889513507485
"Oombulgurri","51182",0.7555466936901212
"Ora Banda","51183",0.5866822842508554
"Orana","51184",0.5327695966698229
"Orange Grove (WA)","51185",0.7247140440158546
"Orange Springs","51186",0.3672378312330693
"Orchid Valley","51187",0.033713111421093345
"Ord River","51188",0.20764273265376687
"Orelia","51189",0.37436528131365776
"Osborne Park","51190",0.48521146550774574
"Osmington","51191",0.7381233705673367
"Padbury","51192",0.3743860723916441
"Palgarup","51193",0.8023314976599067
"Pallinup","51194",0.5577552965842187
"Palmdale (WA)","51195",0.7465104311704636
"Palmer (WA)","51196",0.3147779111750424
"Palmyra (WA)","51197",0.9376427589450032
"Pannawonica","51198",0.7968640967737883
"Pantapin","51199",0.7879890024196357
"Papulankutja","51200",0.21858127461746335
"Paraburdoo","51201",0.8903110844548792
"Paradise (WA)","51202",0.463880360359326
"Pardoo","51203",0.3337839019950479
"Parker Range","51204",0.8835523431189358
"Parkerville","51205",0.40102961217053235
"Parkeston","51206",0.8942243636120111
"Parkfield","51207",0.5510715034324676
"Parklands (WA)","51208",0.2975943540222943
"Parkwood (WA)","51209",0.7505418343935162
"Parmelia","51210",0.8772724855225533
"Parryville","51211",0.9234957040753216
"Patjarr","51212",0.12210103590041399
"Paulls Valley","51213",0.8271333647426218
"Paynedale","51214",0.47347404062747955
"Paynes Find","51215",0.6102361234370619
"Paynesville (WA)","51216",0.9661807047668844
"Peaceful Bay","51217",0.9713509785942733
"Peak Hill (WA)","51218",0.8568154664244503
"Pearsall","51219",0.16422531194984913
"Peedamulla","51220",0.8303570852149278
"Peerabeelup","51221",0.5700500863604248
"Pegs Creek","51222",0.43474212451837957
"Pelican Point (WA)","51223",0.37868445343337953
"Pemberton","51224",0.309781450079754
"Peppermint Grove","51225",0.9071645194198936
"Peppermint Grove Beach","51226",0.6063628494739532
"Perenjori","51227",0.6017257736530155
"Perillup","51228",0.42723703663796186
"Peron","51229",0.8987843729555607
"Perth (WA)","51230",0.4842699298169464
"Perth Airport","51231",0.13730241893790662
"Perup","51232",0.06897513242438436
"Petrudor","51233",0.2730099936015904
"Piara Waters","51234",0.4915860507171601
"Piawaning","51235",0.6520310139749199
"Piccadilly (WA)","51236",0.4041438400745392
"Pickering Brook","51237",0.3043857328593731
"Picton (WA)","51238",0.9560161086264998
"Picton East","51239",0.5210721441544592
"Piesse Brook","51240",0.5146105152089149
"Piesseville","51241",0.8256152840331197
"Pindar","51242",0.10506595042534173
"Pingaring","51243",0.06378423981368542
"Pingelly","51244",0.55435353028588
"Pingrup","51245",0.19169415766373277
"Pinjar","51246",0.6947345701046288
"Pinjarra","51247",0.6854291777126491
"Pink Lake","51248",0.7870125288609415
"Pintharuka","51249",0.6717193892691284
"Pinwernying","51250",0.39798685582354665
"Pippingarra","51251",0.9940378952305764
"Pithara","51252",0.16938832169398665
"Plumridge Lakes","51253",0.9325536317192018
"Point Samson","51254",0.5779419597238302
"Popanyinning","51255",0.8230268855113536
"Porongurup","51256",0.807384830666706
"Port Albany","51257",0.11620217585004866
"Port Denison","51258",0.2119915767107159
"Port Hedland","51259",0.328232757281512
"Port Kennedy","51260",0.0037120552733540535
"Postans","51261",0.9230691157281399
"Preston Beach","51262",0.4179702722467482
"Preston Settlement","51263",0.5102147948928177
"Prevelly","51264",0.9211314867716283
"Prince Regent River","51265",0.5888267878908664
"Pumphreys Bridge","51266",0.039985701674595475
"Purnululu","51267",0.7443713981192559
"Quairading","51268",0.2148768394254148
"Qualeup","51269",0.9581770277582109
"Quedjinup","51270",0.04902628902345896
"Queens Park (WA)","51271",0.5475734514184296
"Queenwood","51272",0.2583809189964086
"Quelagetting","51273",0.1484123661648482
"Quellington","51274",0.6302569252438843
"Quindalup","51275",0.4660227366257459
"Quindanning","51276",0.12431758968159556
"Quinninup","51277",0.8826854890212417
"Quinns Rocks","51278",0.6618033468257636
"Ranford","51279",0.9086992756929249
"Rangeway","51280",0.33693693159148097
"Ravensthorpe","51281",0.16277064033783972
"Ravenswood (WA)","51282",0.31569376308470964
"Rawlinna","51283",0.11611239751800895
"Red Gully","51284",0.2067746282555163
"Red Hill (WA)","51285",0.5045159622095525
"Redbank (WA)","51286",0.6255408092401922
"Redcliffe (WA)","51287",0.4862967615481466
"Redgate (WA)","51288",0.5758222742006183
"Redmond","51289",0.4226183716673404
"Redmond West","51290",0.33274797117337584
"Reedy","51291",0.7122176354750991
"Regans Ford","51292",0.9870630961377174
"Reinscourt","51293",0.8319418295286596
"Remlap","51294",0.23800814896821976
"Reservoir (WA)","51295",0.6058270125649869
"Ridgewood (WA)","51296",0.475238561630249
"Ringbark","51297",0.28789875051006675
"Riverton (WA)","51298",0.3847490497864783
"Rivervale","51299",0.2938734239432961
"Robinson","51300",0.49885604646988213
"Rockingham (WA)","51301",0.5503918516915292
"Rocklea (WA)","51302",0.3974077894818038
"Rockwell","51303",0.04378485516645014
"Rocky Gully (WA)","51304",0.8877454716712236
"Roebourne","51305",0.5561578422784805
"Roebuck","51306",0.578302642563358
"Roelands","51307",0.9533647759817541
"Roleystone","51308",0.677089678356424
"Rosa Brook","51309",0.5992085062898695
"Rosa Glen","51310",0.060145989526063204
"Rossmore (WA)","51311",0.9260008696001023
"Rossmoyne","51312",0.1576366643421352
"Rothsay","51313",0.11315783602185547
"Ruabon","51315",0.49464983050711453
"Rudds Gully","51316",0.37096486962400377
"Ryansbrook","51317",0.05860375124029815
"Sabina River","51318",0.3425293071195483
"Safety Bay","51319",0.9519917289726436
"Salmon Gums","51320",0.9040400614030659
"Salter Point","51321",0.8581571883987635
"Samson","51322",0.21866986760869622
"San Remo (WA)","51323",0.7574851303361356
"Sandpatch","51324",0.22307025571353734
"Sandsprings","51325",0.23186165373772383
"Sandstone","51326",0.9851006190292537
"Sandy Gully (WA)","51327",0.8391543324105442
"Sawyers Valley","51328",0.10413640062324703
"Scaddan","51329",0.5147750834003091
"Scarborough (WA)","51330",0.9008768261410296
"Schroeder","51331",0.8299099551513791
"Scotsdale","51332",0.6436438513919711
"Scott River","51333",0.4615544641856104
"Scott River East","51334",0.1307275367435068
"Scotts Brook","51335",0.7171681285835803
"Seabird","51336",0.5738867342006415
"Secret Harbour","51337",0.16052227350883186
"Seppings","51338",0.7219971832819283
"Serpentine (WA)","51339",0.7079776949249208
"Seville Grove","51340",0.9988532296847552
"Shackleton","51341",0.5009285632986575
"Shadforth (WA)","51342",0.5451056687161326
"Shannon (WA)","51343",0.6687726678792387
"Shelley (WA)","51345",0.7302411396522075
"Shenton Park","51346",0.43145039258524776
"Sherlock (WA)","51347",0.8144357984419912
"Shoalwater (WA)","51348",0.588384490692988
"Shotts","51349",0.08438913966529071
"Siesta Park","51350",0.655445151263848
"Silver Sands","51351",0.44660597015172243
"Sinagra","51352",0.8892856554593891
"Sinclair","51353",0.035169965820387006
"Singleton (WA)","51354",0.6099250209517777
"Sir Samuel","51355",0.3053292599506676
"Skeleton Rock","51356",0.9851110803429037
"Smith Brook","51357",0.4012185239698738
"Solus","51358",0.7721765739843249
"Somerville (WA)","51359",0.3629863578826189
"Sorrento (WA)","51360",0.41938715637661517
"South Bodallin","51361",0.07014832040295005
"South Boulder","51362",0.6175877845380455
"South Bunbury","51363",0.07988004689104855
"South Burracoppin","51364",0.33252600650303066
"South Carnarvon","51365",0.1292921961285174
"South Datatine","51366",0.21766019123606384
"South Doodlakine","51367",0.1870790955144912
"South Fremantle","51368",0.8441689237952232
"South Glencoe","51369",0.09406009176746011
"South Greenough","51370",0.5150749669410288
"South Guildford","51371",0.23241141880862415
"South Hedland","51372",0.5925577159505337
"South Kalgoorlie","51373",0.6908728373236954
"South Kukerin","51374",0.5367963074240834
"South Kumminin","51375",0.43206271110102534
"South Kununoppin","51376",0.49729090463370085
"South Lake","51377",0.29676061193458736
"South Lake Grace","51378",0.15193003113381565
"South Murchison","51379",0.7177774619776756
"South Newdegate","51380",0.6080797591712326
"South Perth","51381",0.17878478625789285
"South Plantations","51382",0.6596536627039313
"South Quairading","51383",0.017313579563051462
"South Stirling","51384",0.03210805309936404
"South Tammin","51385",0.632994984742254
"South Trayning","51386",0.024031225591897964
"South Yelbeni","51387",0.28040412021800876
"South Yilgarn","51388",0.6143997034523636
"South Yuna","51389",0.38418643502518535
"South Yunderup","51390",0.6262390974443406
"Southampton (WA)","51391",0.41474181064404547
"Southern Brook","51392",0.7536012150812894
"Southern Cross (WA)","51393",0.596462196437642
"Southern River","51394",0.005222449544817209
"Spalding (WA)","51395",0.9594053183682263
"Spearwood","51396",0.90841004694812
"Spencer Park","51397",0.8218789536040276
"Spencers Brook","51398",0.08902697986923158
"Springfield (WA)","51399",0.06154990685172379
"Springs","51400",0.43475380702875555
"St George Ranges","51401",0.46354845608584583
"St James (WA)","51402",0.6739102965220809
"St Ronans","51403",0.5923036353196949
"Stake Hill","51404",0.010514226276427507
"Stirling (WA)","51405",0.9205699989106506
"Stirling Estate","51406",0.20510321529582143
"Stirling Range National Park","51407",0.16096421680413187
"Stoneville","51408",0.04805226740427315
"Stove Hill","51409",0.02949930401518941
"Strathalbyn (WA)","51410",0.4865912818349898
"Stratham","51411",0.7554694316349924
"Stratherne","51412",0.9516127530951053
"Stratton","51413",0.2598234817851335
"Strelley","51414",0.5821802171412855
"Sturt Creek","51415",0.8115369291044772
"Subiaco","51416",0.34181711496785283
"Success","51417",0.02900069602765143
"Sunnyside (WA)","51418",0.818587924586609
"Sunset Beach","51419",0.027254614047706127
"Swan View","51420",0.6004865907598287
"Swanbourne","51421",0.701655991608277
"Takalarup","51422",0.5216109724715352
"Talandji","51423",0.979259793413803
"Talbot (WA)","51424",0.45625423616729677
